n_train_catalysts,seed,mean_train_yield,test_mae
10.0,50.0,21.208657407407404,10.891984739368997
10.0,51.0,20.039305555555554,10.23983422109001
10.0,52.0,23.090185185185188,13.913429012345679
10.0,53.0,22.47814814814815,12.524551097393688
10.0,54.0,15.684537037037037,7.719761059670782
10.0,55.0,14.388564814814815,11.679158822016463
10.0,56.0,20.05638888888889,12.487475308641978
10.0,57.0,16.018480778138024,9.677943449470778
10.0,58.0,18.121990740740742,9.270838477366254
10.0,59.0,19.167160722556737,12.74865264697305
10.0,60.0,22.64148148148148,10.770763717421124
10.0,61.0,21.40888888888889,12.501976337448559
10.0,62.0,23.96291666666667,10.838659722222223
10.0,63.0,24.698287037037037,9.813176826131688
10.0,64.0,24.46162037037037,12.058758273319617
10.0,65.0,20.363425925925927,9.40386316872428
10.0,66.0,18.163935185185185,10.110173911179697
10.0,67.0,24.385462962962965,12.101718364197533
10.0,68.0,17.716805555555556,10.127975694444444
10.0,69.0,11.264212962962963,11.557485253772292
10.0,70.0,14.881666666666668,11.79229012345679
10.0,71.0,19.496944444444445,12.718292181069959
10.0,72.0,22.33328703703704,11.260530349794239
10.0,73.0,19.466851851851853,12.000432956104254
10.0,74.0,17.288240740740743,11.015232253086422
10.0,75.0,15.417878647522,11.612162459471977
10.0,76.0,19.874305555555555,9.474197530864197
10.0,77.0,20.707175925925927,10.172976251714678
10.0,78.0,17.314027777777778,9.671496527777776
10.0,79.0,17.13154238073182,10.989095024273926
10.0,80.0,20.05722222222222,11.694159979423866
10.0,81.0,20.754444444444445,12.893515432098765
10.0,82.0,18.56268518518518,10.682475737311385
10.0,83.0,18.158703703703704,12.91770353223594
10.0,84.0,15.488657407407407,11.345582990397805
10.0,85.0,17.201064814814817,7.923820258916324
10.0,86.0,20.61726851851852,11.601343835733884
10.0,87.0,17.45300925925926,12.588576603223594
10.0,88.0,18.58861111111111,12.275304783950617
10.0,89.0,18.43453703703704,10.981922925240056
10.0,90.0,19.448287037037037,10.386127014746226
10.0,91.0,15.49236111111111,8.890170396090536
10.0,92.0,22.302500000000006,14.841900462962967
10.0,93.0,19.832546296296297,11.285956061385459
10.0,94.0,20.108935185185185,11.329439471879287
10.0,95.0,16.928472222222222,13.393528806584362
10.0,96.0,15.647499999999999,13.260158638258455
10.0,97.0,19.984166666666667,14.329078703703704
