n_train_catalysts,seed,mean_train_yield,test_mae
30.0,27.0,20.784103220427465,11.995155683058085
30.0,28.0,19.860459125813268,8.562928248654734
30.0,29.0,19.26184352090432,10.78850290829382
30.0,30.0,17.234038331827158,11.490088762060928
30.0,31.0,18.73981972080401,9.97280266458531
30.0,32.0,18.076386675074072,11.33883724008635
30.0,33.0,19.50009280642901,9.78854919835854
30.0,34.0,20.426135042263887,13.532844041103987
30.0,35.0,16.40146333669444,12.434212116056713
30.0,36.0,21.29871523429938,14.201154050094482
30.0,37.0,19.729170107402773,8.43073788261232
30.0,38.0,19.741444956729936,14.600533424337886
30.0,39.0,20.50904300097376,10.640774742030809
30.0,40.0,19.489755116325615,11.719788448653475
30.0,41.0,18.49674259467901,9.8819204396504
30.0,42.0,17.34986869616049,10.58889530580918
30.0,43.0,16.426647493604936,11.400189794164607
30.0,44.0,20.46536230162963,9.934829255350548
30.0,45.0,18.605311273021602,16.26083772814754
30.0,46.0,20.235229843421294,11.55615959217304
30.0,47.0,18.89392291780864,14.216853738910064
30.0,48.0,17.69768443229475,11.427353937208588
30.0,49.0,19.645334936609565,10.215844744448562
30.0,50.0,19.04271737061728,13.60867716667078
30.0,51.0,19.20998372446296,12.050262597509516
30.0,52.0,21.31202254114043,11.296583968127786
30.0,53.0,18.52937463393673,12.630439732341559
30.0,54.0,18.35601921095216,11.444594160074585
30.0,55.0,16.906357889788577,11.370656109495
30.0,56.0,20.691589992120367,10.980795245451054
30.0,57.0,16.1572773520216,12.230103585758073
30.0,58.0,20.145261597087963,12.534822140667739
30.0,59.0,17.183623704783948,13.17285215765355
30.0,60.0,16.654960467361107,11.15920483360661
30.0,61.0,18.088745821487652,9.423719351232018
30.0,62.0,18.459422546180555,12.309784926283436
30.0,63.0,19.384404281953703,12.542235756106953
30.0,64.0,16.758391238442897,14.04271726826964
30.0,65.0,18.96799524078549,11.226028641574802
30.0,66.0,16.91462648704012,14.03547638594217
30.0,67.0,17.350528597469133,14.045943698625171
30.0,68.0,16.667863657882716,10.878572102266752
30.0,69.0,19.646509343084876,11.56155044986042
30.0,70.0,20.612423176557094,12.067955409645954
30.0,71.0,18.823999866297836,9.894918370996264
30.0,72.0,21.82832583460956,11.677082213139178
30.0,73.0,21.790904633467594,11.832657352255975
30.0,74.0,19.850838540385798,11.9564655794467
30.0,75.0,18.356308680075617,10.24319267420753
30.0,76.0,18.94632949412963,10.662117432852487
30.0,77.0,19.779010131061728,11.230531341336533
30.0,78.0,21.119352183149687,12.818343527183782
30.0,79.0,19.146400955800924,12.29327484262786
30.0,80.0,19.67048955750926,13.205016429644607
30.0,81.0,19.70959545179784,12.524238081943539
30.0,82.0,18.88760818153086,10.512736759718061
30.0,83.0,23.109927385984566,11.531935817886783
30.0,84.0,16.262487666961416,10.283255903952305
30.0,85.0,17.493779112865738,10.06379987495815
30.0,86.0,20.292599007615742,11.068204092721171
30.0,87.0,19.802017933819442,9.544553921847287
30.0,88.0,20.666139912825617,11.131131217351935
30.0,89.0,19.391867120712963,11.2379090985592
30.0,90.0,17.603970243416665,10.297793211058256
30.0,91.0,21.25151846391358,11.728903459858632
30.0,92.0,16.95412497571296,10.580658655295808
30.0,93.0,18.03376672504938,10.978822720072873
30.0,94.0,19.592240906180553,12.502109456791088
30.0,95.0,18.343978148324073,9.894451172562139
30.0,96.0,19.468660980584872,12.902125918184081
30.0,97.0,20.26360521848765,12.53457066022971
30.0,98.0,18.80036987881327,10.935515683750088
30.0,99.0,18.615804017532405,11.846121253269903
50.0,0.0,18.119447888084256,11.193611477431535
50.0,1.0,19.168425505228704,13.411334192038549
50.0,2.0,20.174616901287035,13.464385778479501
50.0,3.0,19.060032661282403,11.186916840788156
50.0,4.0,18.753599627378705,15.0596834213157
50.0,5.0,17.4807765869787,10.32096816883857
50.0,6.0,19.073766012643514,10.654404750803668
50.0,7.0,19.721164372911108,12.575123952021379
50.0,8.0,19.458245692823148,12.996140717990713
50.0,9.0,19.887593532885184,13.521607342052784
50.0,10.0,19.29137588398148,12.536070788318671
50.0,11.0,19.258258118071293,10.380652472768094
50.0,12.0,19.490293142949998,12.473757010436158
50.0,13.0,18.107525571085183,9.74820135518922
50.0,14.0,19.795396022680553,13.05011197437837
50.0,15.0,20.261205798299073,12.219382513641856
50.0,16.0,17.8651344697287,12.338646166258428
50.0,17.0,20.526364705369442,11.795192610141694
50.0,18.0,18.643614642504627,11.87938097225182
50.0,19.0,21.41654870741574,11.248662684813988
50.0,20.0,19.982001167987033,8.903697289614124
50.0,21.0,18.234774924483332,9.776394012209705
50.0,22.0,19.95110972666111,11.969568756951375
50.0,23.0,18.904070950955557,14.225975390802612
50.0,24.0,18.24474477127963,9.847666803938985
50.0,25.0,19.14420383290463,10.132445682698178
50.0,26.0,18.362165676344443,11.05556349899104
