seed,n_train_catalysts,n_train_samples,n_test_samples,cv_mae_mean,train_r2,train_mae,train_rmse,test_r2,test_mae,test_rmse,hp_n_estimators,hp_learning_rate,hp_max_depth,hp_subsample,hp_colsample_bytree,hp_reg_alpha,hp_reg_lambda,hp_gamma,hp_min_child_weight
44,10,2160,2160,0.06343478812279288,0.9075390405053376,0.01481093596205047,0.03870891137103932,-0.08425413823062566,0.10880086589802623,0.13631277451398993,350,0.3,6,0.9,0.6,0.5,0.5,0.0,3
1,5,1080,2160,0.08333220824311172,0.9852491187075152,0.00884978909341993,0.013138464036358268,-0.17888502968429498,0.1319650730341812,0.1539237380476493,350,0.3,10,0.7,0.6,0.5,0.5,0.0,1
43,10,2160,2160,0.07676746394343145,0.9516964548938103,0.014132345591130477,0.023629377925009392,0.2195286498040253,0.0832810850872312,0.10492502334238858,350,0.02,10,0.9,0.6,0.5,0.5,0.0,3
45,10,2160,2160,0.10424240862920646,0.9398730114683748,0.01239946479157223,0.03000985507403705,-0.010315975293678559,0.10806356607370748,0.13587488911468712,350,0.3,10,0.9,0.6,0.5,1.0,0.0,1
15,15,3240,2160,0.08092224154182302,0.9286685528180035,0.014779876204326841,0.034337307621411364,-0.13616772478975392,0.10828676895174051,0.135911972741143,700,0.1,10,0.9,0.6,0.5,0.5,0.0,1
15,10,2160,2160,0.0988953506952871,0.8655416269228653,0.023569929640501006,0.0483548381454555,-0.15872612295785515,0.10593369083869683,0.13725459454926234,100,0.1,6,0.9,0.6,0.5,1.0,0.0,2
43,15,3240,2160,0.07709279870313233,0.956415091449683,0.011274176663779873,0.022987644140331165,0.3419955708535365,0.07428760105444841,0.09634185413914967,350,0.1,10,0.9,0.6,0.5,0.5,0.0,3
32,10,2160,2160,0.0851515698759723,0.8404134926810329,0.032372511658932575,0.04457453266517763,-0.3204077738910771,0.13456895330502797,0.16180894536412332,100,0.02,10,0.7,0.8,0.5,1.0,0.0,1
32,15,3240,2160,0.08387926722733055,0.8803508437047847,0.027422343082182585,0.037572597777099453,0.13342147669624838,0.10753061013652866,0.13108483500348875,100,0.02,10,0.7,0.6,0.0,1.0,0.0,2
41,10,2160,2160,0.11147918191456567,-6.270350905168698e-10,0.105407465076479,0.129210078223349,-0.009014314583802863,0.11805828943732924,0.13702933217625768,350,0.3,10,0.9,0.8,0.5,1.0,10,1
35,10,2160,2160,0.07605688725896813,0.9762935402290533,0.007540547999109504,0.016867359945748322,0.11152629420023441,0.10074079115130415,0.12533186893131898,350,0.02,10,0.7,0.6,0.0,2.0,0.0,2
13,10,2160,2160,0.0966288926247729,0.9306529789402992,0.015085216163381843,0.03560075026396297,0.010227108360346127,0.08736583379167047,0.11337769972984241,700,0.3,6,0.7,0.6,0.5,2.0,0.0,3
35,15,3240,2160,0.07434168052198628,0.8956773957707974,0.023411297811570513,0.0337855247779645,0.04680351021668738,0.10374746872611322,0.1298166636300731,100,0.02,10,0.7,0.6,0.0,1.0,0.0,1
30,10,2160,2160,0.08221190822046057,0.9591446240319071,0.012554117586061713,0.022729435297945248,0.10291898958252654,0.09201864676939754,0.11698275637657869,350,0.1,6,0.7,0.6,0.5,1.0,0.0,1
34,10,2160,2160,0.08121292771235625,0.9945252690381621,0.0034074680229183017,0.008287460809036992,0.08497638728928758,0.09365716481331147,0.12650716388078823,700,0.02,6,0.9,0.8,0.0,1.0,0.0,3
31,10,2160,2160,0.09962122877993555,0.9233098038627651,0.014996269634371123,0.033825600725644084,-0.2468754994503366,0.11288721549913269,0.13109511826809045,350,0.05,10,0.7,0.6,0.5,0.5,0.0,2
